Timestamp,ES_Trade Close,ES_Trade Volume,HI_Trade Close,HI_Trade Volume,NQ_Trade Close,NQ_Trade Volume,VIX_Trade Close,VIX_Trade Volume
06/11/2020 01:05,3506,11565,25873,106,12035.75,7197,27.75,296
06/11/2020 01:10,3506.25,15808,25853,317,12047,4823,27.77,800
06/11/2020 01:15,3504,12026,25835,326,12046.75,4702,27.67,287
06/11/2020 01:20,3496,16172,25822,167,12014.25,4863,27.8,366
06/11/2020 01:25,3491.25,19983,25832,226,11993.25,6381,28.01,423
06/11/2020 01:30,3491.5,10047,25809,69,11994.25,3484,28,453
06/11/2020 01:35,3490.75,12197,25810,86,11980.75,4037,28.05,303
06/11/2020 01:40,3498,10393,25838,35,12010.5,4076,27.7,303
06/11/2020 01:45,3499.5,7361,25850,48,12011.5,2383,27.55,414
06/11/2020 01:50,3502.75,8860,25867,63,12025.75,2815,27.55,403
06/11/2020 01:55,3503.75,5531,25867,83,12031.5,5451,27.57,248
06/11/2020 02:00,3505.5,6507,25869,48,12032.75,4294,27.55,240
06/11/2020 02:05,3510,18672,25889,128,12044.25,4077,27.55,760
06/11/2020 02:10,3509.75,7049,25880,43,12043,2515,27.55,137
06/11/2020 02:15,3509.5,18915,25870,58,12045.5,3674,27.6,209
06/11/2020 02:20,3508.75,8989,25853,59,12042,1791,27.65,279
06/11/2020 02:25,3509.25,11284,25844,145,12049.75,2358,27.71,238
06/11/2020 02:30,3508.75,4405,25836,60,12047.25,1039,27.65,249
06/11/2020 02:35,3508.5,5607,25834,95,12034,2123,27.71,233
06/11/2020 02:40,3510.75,4800,25841,77,12044,1530,27.7,215
06/11/2020 02:45,3513.5,8087,25865,44,12057.25,2037,27.6,168
06/11/2020 02:50,3512.5,6042,25876,70,12061.5,1884,27.6,407
06/11/2020 02:55,3511.5,5069,25863,101,12057.75,2035,27.56,257
06/11/2020 03:00,3511.75,3384,25883,95,12059.5,1277,27.58,208
06/11/2020 03:05,3516.75,12208,#N/A,#N/A,12073.75,4649,27.73,489
06/11/2020 03:10,3511.5,15457,#N/A,#N/A,12058,8660,27.75,339
06/11/2020 03:15,3511,13722,#N/A,#N/A,12059.75,3730,27.8,308
06/11/2020 03:20,3512.5,5298,#N/A,#N/A,12065.5,2605,27.8,163
06/11/2020 03:25,3514.25,9113,#N/A,#N/A,12073.5,2368,27.75,213
06/11/2020 03:30,3514.5,8011,#N/A,#N/A,12079.75,2222,27.59,300
06/11/2020 03:35,3515.75,9677,#N/A,#N/A,12084.25,3183,27.56,289
06/11/2020 03:40,3514.25,12734,#N/A,#N/A,12082.5,4272,27.63,240
06/11/2020 03:45,3520,16086,#N/A,#N/A,12107,6226,27.65,299
06/11/2020 03:50,3515,15413,#N/A,#N/A,12087,4230,27.75,288
06/11/2020 03:55,3515,12909,#N/A,#N/A,12089.75,3907,27.72,199
06/11/2020 04:00,3517.5,11678,#N/A,#N/A,12102,3917,27.69,248
06/11/2020 04:05,3516.5,9715,#N/A,#N/A,12097,3155,27.7,184
06/11/2020 04:10,3513.25,10385,#N/A,#N/A,12091.25,3206,27.75,263
06/11/2020 04:15,3508,13760,#N/A,#N/A,12070,5357,27.73,304
06/11/2020 04:20,3507.75,14662,#N/A,#N/A,12070.5,6501,27.65,376
06/11/2020 04:25,3511,9991,#N/A,#N/A,12079,2568,27.65,292
06/11/2020 04:30,3511.5,8518,#N/A,#N/A,12083,4925,27.55,937
06/11/2020 04:35,3503,25142,#N/A,#N/A,12056.5,6226,27.6,1025
06/11/2020 04:40,3499.5,17541,#N/A,#N/A,12044.75,5454,27.75,848
06/11/2020 04:45,3500,17929,#N/A,#N/A,12044.25,6589,27.95,671
06/11/2020 04:50,3500.5,23370,#N/A,#N/A,12042.75,6070,27.95,660
06/11/2020 04:55,3506.25,28412,#N/A,#N/A,12067.25,6702,27.78,542
06/11/2020 05:00,3502.25,92724,#N/A,#N/A,12067,13426,27.75,2126
06/11/2020 05:05,3504,33526,#N/A,#N/A,12074.25,4810,27.85,1391
06/11/2020 05:10,3505.5,8203,#N/A,#N/A,12087.25,1534,27.75,218
06/11/2020 05:15,3512,8381,#N/A,#N/A,12108.5,2286,27.65,531
06/11/2020 05:35,3509.25,2094,#N/A,#N/A,12094.75,631,27.71,99
06/11/2020 05:40,3511.5,778,#N/A,#N/A,12100,230,27.69,5
06/11/2020 05:45,3511.5,1297,#N/A,#N/A,12094.5,212,27.7,4
06/11/2020 05:50,3512.75,911,#N/A,#N/A,12095.75,459,27.7,6
06/11/2020 05:55,3513.75,1082,#N/A,#N/A,12101.25,345,27.7,4
06/11/2020 06:00,3511.75,921,#N/A,#N/A,12092,345,27.73,103
06/11/2020 07:05,3503.5,2608,#N/A,#N/A,12070.25,995,27.9,28
06/11/2020 07:10,3505.25,643,#N/A,#N/A,12075,313,#N/A,#N/A
06/11/2020 07:15,3503.5,1044,#N/A,#N/A,12068,342,27.9,9
06/11/2020 07:20,3505.75,920,#N/A,#N/A,12078.25,817,27.9,9
06/11/2020 07:25,3504,561,#N/A,#N/A,12075.75,345,27.95,6
06/11/2020 07:30,3499.5,2554,#N/A,#N/A,12068.25,560,27.8,95
06/11/2020 07:35,3496.25,1256,#N/A,#N/A,12057.5,456,28,48
06/11/2020 07:40,3497,1118,#N/A,#N/A,12062.25,251,28,29
06/11/2020 07:45,3493,3637,#N/A,#N/A,12055,739,28.1,38
06/11/2020 07:50,3490.75,5143,#N/A,#N/A,12052,1264,28.35,233
06/11/2020 07:55,3497.5,3983,#N/A,#N/A,12069.25,1463,28.1,124
06/11/2020 08:00,3499.5,2612,#N/A,#N/A,12068.5,709,28,69
06/11/2020 08:05,3497.25,4755,#N/A,#N/A,12059.5,1206,28,57
06/11/2020 08:10,3498,2479,#N/A,#N/A,12073.25,756,27.95,56
06/11/2020 08:15,3496.5,1625,#N/A,#N/A,12066,575,27.95,31
06/11/2020 08:20,3494.5,1861,#N/A,#N/A,12061.5,545,28,35
06/11/2020 08:25,3494.25,1210,#N/A,#N/A,12061,311,28,8
06/11/2020 08:30,3488.75,1777,#N/A,#N/A,12047,576,28.2,28
06/11/2020 08:35,3490.5,1509,#N/A,#N/A,12047.75,526,28.25,26
06/11/2020 08:40,3492,1404,#N/A,#N/A,12047.75,406,28.21,45
06/11/2020 08:45,3491.25,985,#N/A,#N/A,12037,504,28.25,31
06/11/2020 08:50,3493.75,1585,#N/A,#N/A,12042.25,602,28.1,15
06/11/2020 08:55,3495,1201,#N/A,#N/A,12044.5,414,28.2,7
06/11/2020 09:00,3489,1237,#N/A,#N/A,12020.75,918,28.31,45
06/11/2020 09:05,3488,1850,#N/A,#N/A,12009.75,1052,28.25,1
06/11/2020 09:10,3486.75,1978,#N/A,#N/A,11993.75,1259,28.4,30
06/11/2020 09:15,3489.75,1359,#N/A,#N/A,11999,1012,28.3,6
06/11/2020 09:20,3488,1458,25734,2798,11993.25,837,28.4,2
06/11/2020 09:25,3491.25,1611,25738,1510,11988.25,1224,28.35,11
06/11/2020 09:30,3494.5,1470,25767,1521,12012,969,28.25,9
06/11/2020 09:35,3492.5,1238,25667,5451,12005.25,770,28.3,5
06/11/2020 09:40,3491.5,1071,25651,3116,12012.5,623,28.25,1
06/11/2020 09:45,3493.25,1021,25721,3730,12017.25,639,28.15,7
06/11/2020 09:50,3492,923,25702,3147,12016.5,457,28.2,4
06/11/2020 09:55,3497.75,2138,25777,3080,12034.5,783,28.1,8
06/11/2020 10:00,3497.75,1692,25737,2762,12034.5,627,28.05,1
06/11/2020 10:05,3494,1380,25694,2657,12020.75,740,28.2,4
06/11/2020 10:10,3493.5,899,25722,1811,12024.5,307,28.15,2
06/11/2020 10:15,3491.75,1456,25685,2217,12019.75,424,28.2,2
06/11/2020 10:20,3495.75,1466,25671,1937,12028.75,544,28.15,1
06/11/2020 10:25,3494.25,686,25666,1887,12026.25,248,28.15,1
06/11/2020 10:30,3495.25,596,25672,2025,12025.75,245,28.15,3
06/11/2020 10:35,3492.25,1164,25659,1967,12022,445,28.25,4
06/11/2020 10:40,3490.75,574,25622,1638,12020,220,28.2,2
06/11/2020 10:45,3489.5,762,25629,1307,12017.25,228,28.22,2
06/11/2020 10:50,3489.25,1012,25641,2359,12016,376,28.25,6
06/11/2020 10:55,3491.25,569,25686,1645,12020,165,#N/A,#N/A
06/11/2020 11:00,3491.5,457,25698,1762,12021.5,169,#N/A,#N/A
06/11/2020 11:05,3490,445,25681,1404,12016,173,#N/A,#N/A
06/11/2020 11:10,3490,590,25695,1040,12015.5,272,#N/A,#N/A
06/11/2020 11:15,3487.5,400,25669,1025,12005,169,28.25,4
06/11/2020 11:20,3487.75,462,25638,1672,12006.75,220,#N/A,#N/A
06/11/2020 11:25,3488,467,25640,962,12008,166,#N/A,#N/A
06/11/2020 11:30,3488,448,25619,1737,12008.25,201,28.25,2
06/11/2020 11:35,3487,1190,25645,1099,12004.5,334,28.3,15
06/11/2020 11:40,3488,770,25655,818,12004.75,318,28.35,58
06/11/2020 11:45,3490.5,709,25670,873,12008.75,347,28.3,5
06/11/2020 11:50,3489.25,898,25655,859,12005,459,28.3,4
06/11/2020 11:55,3487,752,25634,653,11990.25,649,28.35,15
06/11/2020 12:00,3484,2099,25619,812,11955.5,1983,28.4,32
06/11/2020 12:05,3479.25,2254,#N/A,#N/A,11917.75,2109,28.5,10
06/11/2020 12:10,3478,2297,#N/A,#N/A,11917.25,2069,28.5,13
06/11/2020 12:15,3479.25,1576,#N/A,#N/A,11937.25,1089,28.5,6
06/11/2020 12:20,3482.25,958,#N/A,#N/A,11949.25,639,28.4,27
06/11/2020 12:25,3482.75,955,#N/A,#N/A,11951.5,781,28.33,3
06/11/2020 12:30,3483.5,693,#N/A,#N/A,11943,662,28.4,15
06/11/2020 12:35,3484.25,756,#N/A,#N/A,11945.75,390,28.35,4
06/11/2020 12:40,3482.75,506,#N/A,#N/A,11944,365,28.45,14
06/11/2020 12:45,3480,981,#N/A,#N/A,11933.75,614,28.55,22
06/11/2020 12:50,3477.75,515,#N/A,#N/A,11926.75,365,28.55,2
06/11/2020 12:55,3479.5,676,#N/A,#N/A,11937.75,649,28.5,1
06/11/2020 13:00,3477.75,893,#N/A,#N/A,11926.75,595,28.55,6
06/11/2020 13:05,3480.75,1004,25617,1912,11934.5,603,28.45,14
06/11/2020 13:10,3482.75,657,25646,882,11943.75,548,28.45,15
06/11/2020 13:15,3481.5,635,25630,914,11938.75,343,28.4,18
06/11/2020 13:20,3481.25,557,25612,866,11939,235,28.4,3
06/11/2020 13:25,3480.75,630,25608,854,11934,460,28.4,2
06/11/2020 13:30,3483.25,722,25645,922,11944,379,28.45,2
06/11/2020 13:35,3480,804,25625,936,11941.5,643,28.5,37
06/11/2020 13:40,3479.25,398,25593,1019,11940.75,193,28.5,1
06/11/2020 13:45,3481,504,25589,1132,11943.75,260,28.45,22
06/11/2020 13:50,3477.75,990,25563,1776,11932.75,531,28.55,7
06/11/2020 13:55,3483,1374,25592,1215,11958.5,769,28.45,12
06/11/2020 14:00,3483.75,955,25612,1418,11965,976,28.45,19
06/11/2020 14:05,3484,884,25615,891,11969.25,701,28.45,11
06/11/2020 14:10,3484,511,25598,1173,11966.5,281,28.42,16
06/11/2020 14:15,3485.25,521,25631,1218,11966.25,249,28.4,6
06/11/2020 14:20,3485.5,1043,25637,889,11964.75,300,28.4,7
06/11/2020 14:25,3482.25,1412,25611,933,11950,1160,28.45,17
06/11/2020 14:30,3480.25,945,25616,592,11951.25,500,#N/A,#N/A
06/11/2020 14:35,3482.75,708,25631,757,11966,490,28.5,2
06/11/2020 14:40,3480.5,530,25637,392,11949.25,323,28.4,4
06/11/2020 14:45,3485.25,755,25663,1361,11963.25,285,28.35,31
06/11/2020 14:50,3484,396,25656,632,11959.5,315,28.35,19
06/11/2020 14:55,3485.75,192,25659,553,11961,127,28.3,40
06/11/2020 15:00,3484,503,25658,575,11958.25,194,28.3,49
06/11/2020 15:05,3486,1229,25675,881,11965.5,326,28.25,27
06/11/2020 15:10,3484.5,815,25676,651,11961,395,28.25,9
06/11/2020 15:15,3482.5,1102,25663,741,11950.25,710,28.3,19
06/11/2020 15:20,3484.5,798,25663,512,11963.25,570,28.3,5
06/11/2020 15:25,3490.25,1975,25666,1100,11980.25,1383,28.2,23
06/11/2020 15:30,3493.5,2218,25704,900,11993.25,1114,28.15,6
06/11/2020 15:35,3490.5,1554,25702,971,11988,508,28.2,7
06/11/2020 15:40,3492.5,1270,25701,730,11993.5,366,28.2,2
06/11/2020 15:45,3490.25,809,25699,665,11978.75,371,28.18,2
06/11/2020 15:50,3488.75,1115,25674,832,11977.5,490,28.25,8
06/11/2020 15:55,3488,1133,25663,882,11970,729,28.25,2
06/11/2020 16:00,3490.75,1385,25686,1024,11975.5,641,28.25,44
06/11/2020 16:05,3495.75,3436,25704,1222,11996.5,1177,28.15,24
06/11/2020 16:10,3499.75,4022,25777,1753,12016.25,1643,27.95,103
06/11/2020 16:15,3497.5,4628,25716,1568,12009.25,1691,27.95,51
06/11/2020 16:20,3494.75,2496,25693,633,12007,793,28,44
06/11/2020 16:25,3492.75,2365,25670,651,12000,661,28.1,33
06/11/2020 16:30,3493.75,1689,25718,1181,12002.75,464,28.05,18
06/11/2020 16:35,3491.75,1725,#N/A,#N/A,12000.5,437,28.1,5
06/11/2020 16:40,3489.75,2605,#N/A,#N/A,11997.75,387,28.15,34
06/11/2020 16:45,3488.5,3044,#N/A,#N/A,11985.75,911,28.2,10
06/11/2020 16:50,3487.5,1754,#N/A,#N/A,11981.75,771,28.2,14
06/11/2020 16:55,3486,1618,#N/A,#N/A,11972.5,619,28.2,3
06/11/2020 17:00,3481,3227,#N/A,#N/A,11954,861,28.35,46
06/11/2020 17:05,3477.75,3410,#N/A,#N/A,11949.5,1222,28.4,190
06/11/2020 17:10,3473,3319,#N/A,#N/A,11941.5,652,28.55,69
06/11/2020 17:15,3474.25,3621,#N/A,#N/A,11936.75,1128,28.45,46
06/11/2020 17:20,3477.75,3125,25608,760,11950.75,853,28.45,110
06/11/2020 17:25,3478,2653,25636,124,11949.5,680,28.43,68
06/11/2020 17:30,3477,2190,25648,250,11948.75,550,28.44,115
06/11/2020 17:35,3476.25,2968,25655,162,11938.75,700,28.45,34
06/11/2020 17:40,3473.5,1975,25618,153,11927.25,833,28.5,46
06/11/2020 17:45,3473.25,3957,25624,215,11924,1207,28.5,30
06/11/2020 17:50,3473,2385,25636,134,11931,822,28.55,39
06/11/2020 17:55,3466.25,4865,25602,203,11914.75,1052,28.7,68
06/11/2020 18:00,3463,5845,25599,266,11905.25,1062,28.75,190
06/11/2020 18:05,3459.75,6026,25607,241,11885.75,2454,28.8,197
06/11/2020 18:10,3464.5,4261,25623,182,11889.25,1354,28.61,274
06/11/2020 18:15,3467.75,3493,25624,81,11909.25,1106,28.45,65
06/11/2020 18:20,3465.5,2613,25627,80,11900,795,28.55,114
06/11/2020 18:25,3469,2711,25645,74,11902.25,668,28.5,74
06/11/2020 18:30,3471.5,2607,25654,115,11923.75,1298,28.37,80
06/11/2020 18:35,3473.25,2663,25668,158,11934.75,897,28.3,87
06/11/2020 18:40,3476.25,2748,25690,240,11932.25,910,28.25,28
06/11/2020 18:45,3476,1593,25691,89,11932,467,28.25,18
06/11/2020 18:50,3477.5,1421,25705,200,11942,693,28.29,18
06/11/2020 18:55,3477,1606,25707,135,11940.5,541,28.25,49
06/11/2020 19:00,3475.25,2360,25705,137,11940.25,870,28.3,44
06/11/2020 19:05,3480.25,3737,25738,273,11957.75,1048,28.25,59
06/11/2020 19:10,3483,1667,25747,195,11969.25,779,28.15,15
06/11/2020 19:15,3479.25,1453,25741,157,11952,613,28.2,11
06/11/2020 19:20,3480,1058,25725,322,11957.25,482,28.2,15
06/11/2020 19:25,3480.75,1203,25725,135,11956.75,536,28.2,7
06/11/2020 19:30,3479,921,25695,194,11956.5,340,28.25,10
06/11/2020 19:35,3480.25,1485,25707,139,11965.5,647,28.25,8
06/11/2020 19:40,3478.75,664,25701,110,11961,400,#N/A,#N/A
06/11/2020 19:45,3480,998,25720,117,11966.5,564,28.26,6
06/11/2020 19:50,3474.5,3092,25682,133,11944,1476,28.31,54
06/11/2020 19:55,3476.75,1569,25701,101,11944,642,28.32,115
06/11/2020 20:00,3479,1056,25696,53,11955.75,521,28.3,13
06/11/2020 20:05,3482.5,1534,25717,77,11977,945,28.25,18
06/11/2020 20:10,3484.75,2324,25736,165,11980.5,1120,28.2,21
06/11/2020 20:15,3480.75,2085,25710,114,11965,986,28.3,18
06/11/2020 20:20,3479.75,1439,25706,86,11962,573,28.35,87
06/11/2020 20:25,3477.25,1069,25691,66,11949.5,696,28.4,20
06/11/2020 20:30,3476.5,2201,25688,120,11957,826,28.4,55
06/11/2020 20:35,3472.75,1470,25674,87,11931.25,1079,28.5,25
06/11/2020 20:40,3470.25,2680,25653,130,11927.25,749,28.5,24
06/11/2020 20:45,3473.75,3936,25676,139,11945.25,1016,28.45,127
06/11/2020 20:50,3473.5,1826,25677,82,11942,513,28.4,26
06/11/2020 20:55,3473.75,1947,25679,89,11946.5,579,28.4,43
06/11/2020 21:00,3469.75,1705,25677,80,11938,607,28.5,44
06/11/2020 21:05,3469.5,6613,25674,144,11932.25,2137,28.55,124
06/11/2020 21:10,3467.5,3004,25672,110,11929.75,856,28.52,54
06/11/2020 21:15,3471.5,2345,25685,72,11943.75,1275,28.5,23
06/11/2020 21:20,3476,3703,25686,163,11960.75,1873,28.35,136
06/11/2020 21:25,3478.75,2355,25691,221,11966,947,28.34,70
06/11/2020 21:30,3476,1888,25664,130,11955.5,1127,28.35,118
06/11/2020 21:35,3490,14205,25703,338,11985,3587,28,308
06/11/2020 21:40,3489.25,7869,25713,167,11988.25,2168,27.85,292
06/11/2020 21:45,3491,7073,25715,143,11995.75,3414,27.82,259
06/11/2020 21:50,3496,9289,25731,227,12006,2056,27.8,117
06/11/2020 21:55,3497.25,13463,25738,295,12012.75,3022,27.6,509
06/11/2020 22:00,3500.25,5337,25760,163,12021.5,3483,27.5,356
06/11/2020 22:05,3496.75,7008,25752,365,12009.25,3604,27.55,136
06/11/2020 22:10,3499,6730,25770,130,12019.5,2573,27.6,387
06/11/2020 22:15,3509.25,14844,25797,268,12045.75,3986,27.2,598
06/11/2020 22:20,3506.75,29649,25829,809,12042.25,7025,27.16,1341
06/11/2020 22:25,3510.25,11743,25828,408,12060,3534,27.15,583
06/11/2020 22:30,3499,18280,25782,472,12035,4440,27.45,458
06/11/2020 22:35,3490,43047,25775,593,11979.75,14843,27.4,1559
06/11/2020 22:40,3482,24732,25755,498,11922.25,11709,27.41,1024
06/11/2020 22:45,3485,19348,25745,437,11919.25,8980,27.3,1103
06/11/2020 22:50,3485,20233,25760,372,11926.5,9246,27.39,936
06/11/2020 22:55,3484.25,15878,25758,249,11916.75,7245,27.43,1144
06/11/2020 23:00,3482.75,21740,25755,334,11898.75,8931,27.39,792
06/11/2020 23:05,3482.25,16282,25761,221,11899.75,6849,27.35,1064
06/11/2020 23:10,3492.25,20969,25793,260,11946,7505,27,1678
06/11/2020 23:15,3494.5,13881,25778,189,11960.5,6363,26.8,952
06/11/2020 23:20,3495.75,10577,25805,234,11973.5,5045,26.64,1327
06/11/2020 23:25,3498.5,16776,25816,260,11978.25,5538,26.6,1197
06/11/2020 23:30,3498.25,17034,25822,169,11994.25,5637,26.55,753
06/11/2020 23:35,3495.5,12976,25801,186,11993.5,4765,26.65,755
06/11/2020 23:40,3493.75,11367,25809,221,11983.75,5053,26.76,591
06/11/2020 23:45,3497.25,10613,25823,150,11997.5,4060,26.7,480
06/11/2020 23:50,3499,10097,25824,114,11997.25,3858,26.69,376
06/11/2020 23:55,3504.75,14488,25838,148,12020.5,4920,26.7,490
07/11/2020 00:00,3489.25,24676,25788,268,11971,7438,27,1045
07/11/2020 00:05,3500,28931,25814,403,12007.25,7338,26.73,902
07/11/2020 00:10,3506,16966,25841,228,12036.5,5139,26.5,492
07/11/2020 00:15,3499,14671,25822,185,12005,5157,26.6,1271
07/11/2020 00:20,3500.75,16528,25843,252,12018.75,5843,26.6,788
07/11/2020 00:25,3498,13759,25847,143,12012,3682,26.65,466
07/11/2020 00:30,3501.25,14511,25828,243,12032.75,4205,26.55,895
07/11/2020 00:35,3501.75,13880,25831,123,12039.25,4930,26.49,382
07/11/2020 00:40,3504.75,16203,25845,202,12049.5,4164,26.39,1240
07/11/2020 00:45,3504,10614,25845,66,12047,3939,26.33,904
07/11/2020 00:50,3503.75,15225,25842,64,12048.25,3999,26.34,795
07/11/2020 00:55,3504.5,12803,25843,139,12048.75,6309,26.4,917
07/11/2020 01:00,3504,15169,25822,225,12048.5,5952,26.35,710
07/11/2020 01:05,3505.5,17349,25828,80,12063.25,8057,26.31,492
07/11/2020 01:10,3504,11817,25829,22,12059.75,8940,26.3,445
07/11/2020 01:15,3502,7400,25831,59,12055.5,5786,26.25,506
07/11/2020 01:20,3500,17594,25841,70,12041,3709,26.28,356
07/11/2020 01:25,3499.5,8317,25838,22,12044.25,2270,26.25,376
07/11/2020 01:30,3498.75,19871,25839,37,12036,3240,26.4,622
07/11/2020 01:35,3499.75,22557,25858,66,12048.25,4041,26.28,434
07/11/2020 01:40,3497.75,15368,25846,46,12042.25,3339,26.3,454
07/11/2020 01:45,3501.25,11077,25857,25,12053,2367,26.25,283
07/11/2020 01:50,3501.75,6559,25857,36,12056,2958,26.1,747
07/11/2020 01:55,3502.75,6606,25864,34,12057,2305,26.05,750
07/11/2020 02:00,3501.5,5409,25862,8,12063.5,1764,26.05,494
07/11/2020 02:05,3504.25,4804,25861,26,12081.5,3041,25.98,403
07/11/2020 02:10,3504.25,4822,25857,27,12078.25,4515,25.93,417
07/11/2020 02:15,3506.5,6734,25865,55,12088.75,3340,25.9,307
07/11/2020 02:20,3506.5,5884,25865,51,12085.5,2559,25.88,269
07/11/2020 02:25,3505.25,7791,25869,51,12085,3054,25.92,369
07/11/2020 02:30,3507.25,6009,25866,43,12091.25,2765,25.85,289
07/11/2020 02:35,3506,7715,25866,39,12088.5,2655,25.8,573
07/11/2020 02:40,3506.5,4932,25867,71,12092,1507,25.88,716
07/11/2020 02:45,3504.75,3965,25868,33,12082.75,2593,25.88,326
07/11/2020 02:50,3505.5,4963,25878,39,12080.75,2770,25.83,392
07/11/2020 02:55,3505.25,6523,25878,118,12078,10404,25.84,314
07/11/2020 03:00,3505.25,10133,25876,166,12083.5,2001,25.85,302
07/11/2020 03:05,3504.25,6940,#N/A,#N/A,12081,3051,25.88,459
07/11/2020 03:10,3507.25,5013,#N/A,#N/A,12094,2167,25.71,692
07/11/2020 03:15,3506.75,5023,#N/A,#N/A,12096,2775,25.7,607
07/11/2020 03:20,3506.5,5909,#N/A,#N/A,12089.75,4188,25.78,541
07/11/2020 03:25,3506.25,5919,#N/A,#N/A,12084,1801,25.85,422
07/11/2020 03:30,3505.75,8510,#N/A,#N/A,12074,3061,25.7,324
07/11/2020 03:35,3506.25,5291,#N/A,#N/A,12084.5,2112,25.7,461
07/11/2020 03:40,3503,11141,#N/A,#N/A,12073.75,1759,25.79,354
07/11/2020 03:45,3500,9065,#N/A,#N/A,12060.5,5167,25.9,485
07/11/2020 03:50,3499.25,6778,#N/A,#N/A,12054,5654,25.95,425
07/11/2020 03:55,3500.5,7711,#N/A,#N/A,12059,6823,25.81,1032
07/11/2020 04:00,3500,5131,#N/A,#N/A,12061.5,2460,25.8,531
07/11/2020 04:05,3496,12128,#N/A,#N/A,12046.5,3824,25.85,777
07/11/2020 04:10,3496,15903,#N/A,#N/A,12050.25,3175,26,359
07/11/2020 04:15,3498.25,8103,#N/A,#N/A,12060.75,2655,25.85,372
07/11/2020 04:20,3496,8380,#N/A,#N/A,12049.75,2747,25.85,1042
07/11/2020 04:25,3495.5,13522,#N/A,#N/A,12043.75,4572,26.05,1037
07/11/2020 04:30,3500.25,12421,#N/A,#N/A,12058.25,3727,25.8,827
07/11/2020 04:35,3503,14571,#N/A,#N/A,12068,3926,25.65,803
07/11/2020 04:40,3503.25,9564,#N/A,#N/A,12069.75,2954,25.61,533
07/11/2020 04:45,3509,13246,#N/A,#N/A,12093.25,4030,25.55,1354
07/11/2020 04:50,3513.5,16997,#N/A,#N/A,12104.5,4234,25.46,1148
07/11/2020 04:55,3510.25,32921,#N/A,#N/A,12098.75,5775,25.4,1081
07/11/2020 05:00,3502,80897,#N/A,#N/A,12079.25,9452,25.45,5769
07/11/2020 05:05,3502.25,29718,#N/A,#N/A,12083,4574,25.5,1850
07/11/2020 05:10,3506,8442,#N/A,#N/A,12086.75,1950,25.45,1174
07/11/2020 05:15,3506,8303,#N/A,#N/A,12086.75,1787,25.35,2562
07/11/2020 05:35,3507.5,2086,#N/A,#N/A,12090.25,434,25.35,180
07/11/2020 05:40,3508.5,514,#N/A,#N/A,12092.75,177,25.43,118
07/11/2020 05:45,3507.5,776,#N/A,#N/A,12093.25,241,25.45,21
07/11/2020 05:50,3508.5,715,#N/A,#N/A,12087.25,409,25.4,66
07/11/2020 05:55,3508.25,590,#N/A,#N/A,12090.25,205,25.39,49
07/11/2020 06:00,3510,1433,#N/A,#N/A,12094.5,358,25.35,50
09/11/2020 07:05,3519.25,6017,#N/A,#N/A,12148.25,2335,25.15,73
09/11/2020 07:10,3520.75,1302,#N/A,#N/A,12150.25,443,25.2,27
09/11/2020 07:15,3527.75,4047,#N/A,#N/A,12227.25,2509,24.95,37
09/11/2020 07:20,3533.75,4718,#N/A,#N/A,12232.25,2298,24.7,48
09/11/2020 07:25,3532.5,1902,#N/A,#N/A,12229,967,24.8,20
09/11/2020 07:30,3531.5,952,#N/A,#N/A,12226,444,24.75,2
09/11/2020 07:35,3532,1561,#N/A,#N/A,12227.75,552,24.8,6
09/11/2020 07:40,3537.25,2124,#N/A,#N/A,12234,743,24.65,28
09/11/2020 07:45,3542.5,4724,#N/A,#N/A,12245.75,1327,24.7,64
09/11/2020 07:50,3537.75,1961,#N/A,#N/A,12227.25,879,24.8,17
09/11/2020 07:55,3538.5,1502,#N/A,#N/A,12232.75,532,24.8,10
09/11/2020 08:00,3537.25,923,#N/A,#N/A,12233.5,312,24.89,32
09/11/2020 08:05,3536.5,1414,#N/A,#N/A,12226.75,581,24.7,198
09/11/2020 08:10,3535.5,1773,#N/A,#N/A,12225.75,698,24.8,17
09/11/2020 08:15,3536.75,1148,#N/A,#N/A,12230.5,419,24.7,47
09/11/2020 08:20,3536.5,1659,#N/A,#N/A,12230.5,492,24.82,93
09/11/2020 08:25,3538.5,726,#N/A,#N/A,12233,262,24.85,16
09/11/2020 08:30,3538.25,531,#N/A,#N/A,12232.5,207,24.85,11
09/11/2020 08:35,3536.75,946,#N/A,#N/A,12233,555,24.82,21
09/11/2020 08:40,3539.5,1049,#N/A,#N/A,12251.25,782,24.81,58
09/11/2020 08:45,3542.75,1645,#N/A,#N/A,12262.25,1274,24.75,10
09/11/2020 08:50,3544.75,1662,#N/A,#N/A,12270.25,929,24.65,49
09/11/2020 08:55,3546.75,2003,#N/A,#N/A,12270.25,509,24.65,24
09/11/2020 09:00,3547.5,3147,#N/A,#N/A,12289.5,2169,24.7,65
09/11/2020 09:05,3551,2533,#N/A,#N/A,12311.5,1848,24.65,50
09/11/2020 09:10,3555.75,3881,#N/A,#N/A,12343.5,2508,24.6,36
09/11/2020 09:15,3555.25,2145,#N/A,#N/A,12327.75,1205,24.6,27
09/11/2020 09:20,3553,1498,26164,3992,12329.25,859,24.6,5
09/11/2020 09:25,3554.25,1215,26172,1424,12342,610,24.65,17
09/11/2020 09:30,3554.75,1624,26184,1387,12332.25,615,24.63,8
09/11/2020 09:35,3553.75,1597,26105,4727,12328.25,895,24.6,12
09/11/2020 09:40,3549.75,2504,26077,4663,12310.5,986,24.63,52
