DATE,BAMLH0A0HYM2EY,HY_rtn_10,HY_rtn_10_pos
1997-06-05,9.3,-0.004301075268817289,-0.011739594450373425
1997-06-06,9.26,-0.004319654427645703,-0.016008537886872842
1997-06-09,9.22,-0.002169197396963307,-0.018143009605122717
1997-06-10,9.2,-0.0021739130434782483,-0.018181818181818188
1997-06-11,9.18,-0.004357298474945481,-0.022459893048128232
1997-06-12,9.14,-0.002188183807440014,-0.024598930481283476
1997-06-13,9.12,-0.003289473684210509,-0.027807486631016065
1997-06-16,9.09,-0.0011001100110010764,-0.026795284030010746
1997-06-17,9.08,0.0011013215859030367,-0.023630504833512367
1997-06-18,9.09,0.0022026431718060735,-0.021505376344086113
1997-06-19,9.1,0.0011013215859030367,-0.018358531317494542
1997-06-20,9.09,0.0033039647577091102,-0.011930585683297301
1997-06-23,9.11,0.0022026431718060735,-0.010869565217391242
1997-06-24,9.1,0.0,-0.010893246187363759
1997-06-25,9.08,0.006607929515418665,0.0
1997-06-26,9.14,0.005506607929515406,-0.001094091903719896
1997-06-27,9.13,0.016519823788546217,0.009846827133479286
1997-06-30,9.23,0.013215859030836885,-0.003250270855904791
1997-07-01,9.2,0.01541850220264318,-0.0010834236186348933
1997-07-02,9.22,0.012114537444933848,-0.004333694474539684
1997-07-03,9.19,0.009911894273127775,-0.00650054171180936
1997-07-07,9.17,0.008810572687224738,-0.007583965330444253
1997-07-08,9.16,0.005506607929515406,-0.010834236186348822
1997-07-09,9.13,0.004405286343612147,-0.011917659804983827
1997-07-10,9.12,-0.004385964912280604,-0.01625135427952329
1997-07-11,9.08,-0.0022026431718060735,-0.018418201516793076
1997-07-14,9.06,-0.004415011037527727,-0.02275189599133265
1997-07-15,9.02,-0.0044345898004433115,-0.026030368763557465
1997-07-16,8.98,0.0,-0.026030368763557465
1997-07-17,8.98,0.00111358574610243,-0.02176278563656142
1997-07-18,8.99,0.00222717149220486,-0.018538713195201728
1997-07-21,9.0,-0.0033407572383075124,-0.022925764192139875
1997-07-22,8.95,-0.003351955307262511,-0.02300109529025196
1997-07-23,8.92,0.0,-0.021929824561403466
1997-07-24,8.92,0.0,-0.017621145374449365
1997-07-25,8.92,-0.0033632286995515237,-0.01876379690949226
1997-07-28,8.89,-0.0011248593925758943,-0.015521064301551979
1997-07-29,8.88,-0.0033783783783785104,-0.01666666666666672
1997-07-30,8.85,-0.003389830508474523,-0.020000000000000018
1997-07-31,8.82,0.00340136054421758,-0.01666666666666672
1997-08-01,8.85,0.0045351473922901064,-0.015555555555555656
1997-08-04,8.86,0.0045351473922901064,-0.010055865921787643
1997-08-05,8.86,0.00340136054421758,-0.007847533632287074
1997-08-06,8.85,0.00340136054421758,-0.007847533632287074
1997-08-07,8.85,0.012471655328798015,0.0011210762331839152
1997-08-08,8.93,0.012471655328798015,0.0
1997-08-11,8.93,0.017006802721088565,0.004479283314669846
1997-08-12,8.97,0.01587301587301604,-0.0011148272017836858
1997-08-13,8.96,0.012471655328798015,-0.004459308807134965
1997-08-14,8.93,0.006779661016949268,-0.006688963210702448
1997-08-15,8.91,0.006779661016949268,-0.006688963210702448
1997-08-18,8.91,0.005649717514124353,-0.0078037904124861335
1997-08-19,8.9,0.006779661016949268,-0.006688963210702448
1997-08-20,8.91,0.009039548022598876,-0.004459308807134965
1997-08-21,8.93,0.00561797752808979,-0.0022296544035675936
1997-08-22,8.95,0.006741573033707926,-0.0011148272017836858
1997-08-25,8.96,0.006741573033707926,-0.0011148272017836858
1997-08-26,8.96,0.00786516853932584,0.0011160714285713969
1997-08-27,8.97,0.00561797752808979,-0.0022296544035675936
1997-08-28,8.95,0.006741573033707926,-0.0011148272017836858
1997-08-29,8.96,0.015730337078651457,0.007803790412485911
1997-08-31,9.04,0.012359550561797716,-0.0033185840707964376
1997-09-02,9.01,0.011223344556677839,-0.0033185840707964376
1997-09-03,9.01,0.010078387458006599,-0.0022123893805309214
1997-09-04,9.02,0.00893854748603351,-0.0011061946902655162
1997-09-05,9.03,0.006703910614525244,-0.0033185840707964376
1997-09-08,9.01,0.006703910614525244,-0.0033185840707964376
1997-09-09,9.01,0.005586592178770999,-0.004424778761061843
1997-09-10,9.0,0.006703910614525244,-0.0033185840707964376
1997-09-11,9.01,0.0022321428571427937,-0.006637168141592764
1997-09-12,8.98,-0.00222717149220486,-0.008849557522123686
1997-09-15,8.96,-0.008928571428571397,-0.01661129568106301
1997-09-16,8.88,-0.00563063063063074,-0.022148394241417457
1997-09-17,8.83,-0.0045300113250283935,-0.02657807308970106
1997-09-18,8.79,-0.0022753128555176305,-0.02879291251384275
1997-09-19,8.77,0.0011402508551880963,-0.025527192008879096
1997-09-22,8.78,0.0,-0.02663706992230852
1997-09-23,8.77,-0.0011402508551880963,-0.027746947835738056
1997-09-24,8.76,0.0022831050228309113,-0.025527192008879096
1997-09-25,8.78,0.0,-0.024498886414254017
1997-09-26,8.76,0.0011415525114155667,-0.021205357142857317
1997-09-29,8.77,0.006849315068493178,-0.006756756756756799
1997-09-30,8.82,0.0011415525114155667,-0.006795016987542479
1997-10-01,8.77,-0.0011415525114154557,-0.00793650793650802
1997-10-02,8.75,-0.0034285714285713365,-0.0113378684807256
1997-10-03,8.72,-0.0034403669724771824,-0.014739229024943401
1997-10-06,8.69,-0.0023014959723820505,-0.017006802721088454
1997-10-07,8.67,0.0,-0.017006802721088454
1997-10-08,8.67,0.0046136101499423265,-0.012471655328798126
1997-10-09,8.71,0.0046136101499423265,-0.012471655328798126
1997-10-10,8.71,0.008073817762399127,-0.009070294784580546
1997-10-13,8.74,0.0046136101499423265,-0.012471655328798126
1997-10-14,8.71,0.0023068050749710522,-0.009122006841505104
1997-10-15,8.69,0.0023068050749710522,-0.006857142857142895
1997-10-16,8.69,0.005767012687428075,-0.0022883295194507935
1997-10-17,8.72,0.005767012687428075,-0.0022883295194507935
1997-10-20,8.72,0.005767012687428075,-0.0022883295194507935
1997-10-21,8.72,0.005767012687428075,-0.0022883295194507935
1997-10-22,8.72,0.0023014959723821615,-0.003432494279176135
1997-10-23,8.71,0.0023014959723821615,-0.003432494279176135
1997-10-24,8.71,0.011507479861910141,0.005720823798626817
1997-10-27,8.79,0.028768699654775576,0.017064846416382284
1997-10-28,8.94,0.020713463751438344,-0.007829977628635354
1997-10-29,8.87,0.020713463751438344,-0.007829977628635354
1997-10-30,8.87,0.02985074626865658,0.003355704697986628
1997-10-31,8.97,0.028702640642939148,-0.0011148272017836858
1997-11-03,8.96,0.02411021814006875,-0.005574136008918651
1997-11-04,8.92,0.02066590126291623,-0.00891861761426982
1997-11-05,8.89,0.01836969001148092,-0.011148272017837413
1997-11-06,8.87,0.019517795637198576,-0.010033444816053505
1997-11-07,8.88,0.009101251422070522,-0.011148272017837413
1997-11-10,8.87,-0.0011273957158962622,-0.012263099219621099
1997-11-11,8.86,0.0,-0.012263099219621099
1997-11-12,8.86,0.0022573363431153126,-0.010033444816053505
1997-11-13,8.88,0.003386004514672747,-0.00891861761426982
1997-11-14,8.89,0.0022573363431153126,-0.008928571428571397
1997-11-17,8.88,0.0011286681715574343,-0.005605381165919354
1997-11-18,8.87,0.0,-0.003374578177727905
1997-11-19,8.86,0.0011286681715574343,-0.0022497187851520106
1997-11-20,8.87,0.0,-0.003374578177727905
1997-11-21,8.86,0.0,-0.003374578177727905
1997-11-24,8.86,0.0,-0.003374578177727905
1997-11-25,8.86,-0.0011286681715575453,-0.004499437570303799
1997-11-26,8.85,0.0,-0.004499437570303799
1997-11-27,8.85,0.0,-0.004499437570303799
1997-11-28,8.85,0.006779661016949268,0.0033783783783782884
1997-11-30,8.91,0.006779661016949268,0.0
1997-12-01,8.91,0.003389830508474745,-0.0033670033670032407
1997-12-02,8.88,0.001129943502824915,-0.0056116722783390305
1997-12-03,8.86,0.001129943502824915,-0.0056116722783390305
1997-12-04,8.86,0.002259887005649608,-0.004489337822671247
1997-12-05,8.87,0.002259887005649608,-0.004489337822671247
1997-12-08,8.87,0.002259887005649608,-0.004489337822671247
1997-12-09,8.87,0.0,-0.006734006734006814
1997-12-10,8.85,-0.002259887005649719,-0.008978675645342271
1997-12-11,8.83,-0.0011325028312570984,-0.010101010101010055
1997-12-12,8.82,-0.0022675736961450532,-0.012345679012345623
1997-12-15,8.8,0.0,-0.009009009009009028
1997-12-16,8.8,0.002272727272727204,-0.005636978579481311
1997-12-17,8.82,-0.001136363636363824,-0.009019165727170209
1997-12-18,8.79,0.0,-0.009019165727170209
1997-12-19,8.79,0.0,-0.009019165727170209
1997-12-22,8.79,0.0011376564277589818,-0.007891770011273835
1997-12-23,8.8,0.0022753128555177415,-0.004519774011299327
1997-12-24,8.81,0.0022753128555177415,-0.0022650056625140857
1997-12-26,8.81,0.0034129692832765013,0.0
1997-12-29,8.82,0.004550625711035483,0.0011337868480725266
1997-12-30,8.83,0.006825938566553003,0.0022650056625141968
1997-12-31,8.85,0.0022753128555177415,-0.004519774011299327
1998-01-02,8.81,-0.00568828213879391,-0.012429378531073398
1998-01-05,8.74,-0.0022883295194507935,-0.014689265536723006
1998-01-06,8.72,0.002293577981651307,-0.012429378531073398
1998-01-07,8.74,-0.002293577981651529,-0.016949152542372947
1998-01-08,8.7,-0.0045977011494251485,-0.021468926553672274
1998-01-09,8.66,0.0,-0.021468926553672274
1998-01-12,8.66,0.0011547344110853786,-0.02033898305084747
1998-01-13,8.67,0.0,-0.021468926553672274
1998-01-14,8.66,-0.0011547344110853786,-0.022598870056497078
1998-01-15,8.65,0.0,-0.018161180476730987
1998-01-16,8.65,0.0,-0.010297482837528626
1998-01-19,8.65,0.0,-0.010297482837528626
1998-01-20,8.65,-0.003468208092485714,-0.013729977116704872
1998-01-21,8.62,0.0,-0.00919540229885063
1998-01-22,8.62,0.0046403712296985145,-0.0011534025374855261
1998-01-23,8.66,0.0023201856148493682,-0.0034602076124566894
1998-01-26,8.64,0.0058004640371229765,0.0
1998-01-27,8.67,0.0046403712296985145,-0.0011534025374855261
1998-01-28,8.66,-0.001160092807424573,-0.006920415224913601
1998-01-29,8.61,-0.0011614401858304202,-0.008073817762399127
1998-01-30,8.6,0.0046511627906977715,-0.0034602076124566894
1998-01-31,8.64,0.0023255813953488857,-0.005767012687427964
1998-02-02,8.62,0.0023255813953488857,-0.005767012687427964
1998-02-03,8.62,0.0023255813953488857,-0.005767012687427964
1998-02-04,8.62,0.0034883720930234396,-0.0046136101499422155
1998-02-05,8.63,0.0034883720930234396,-0.0046136101499422155
1998-02-06,8.63,0.0046511627906977715,-0.0034602076124566894
1998-02-09,8.64,0.0046511627906977715,-0.002309468822170868
1998-02-10,8.64,0.0011627906976743319,-0.003472222222222321
1998-02-11,8.61,0.0,-0.004629629629629761
1998-02-12,8.6,-0.0011627906976744429,-0.0057870370370370905
1998-02-13,8.59,-0.0011641443538998875,-0.006944444444444531
1998-02-16,8.58,-0.002331002331002252,-0.0092592592592593
1998-02-17,8.56,0.0,-0.0092592592592593
1998-02-18,8.56,0.001168224299065379,-0.00810185185185186
1998-02-19,8.57,0.002336448598130758,-0.006944444444444531
1998-02-20,8.58,0.003504672897196137,-0.0057870370370370905
1998-02-23,8.59,0.009345794392523477,0.0
1998-02-24,8.64,0.009345794392523477,0.0
1998-02-25,8.64,0.009345794392523477,0.0
1998-02-26,8.64,0.009345794392523477,0.0
1998-02-27,8.64,0.010514018691588856,0.0011574074074074403
1998-02-28,8.65,0.012850467289719614,0.0023121387283235872
1998-03-02,8.67,0.017523364485981352,0.0046136101499423265
1998-03-03,8.71,0.0175029171528589,0.0011481056257174327
1998-03-04,8.72,0.0174825174825175,0.0011467889908256534
1998-03-05,8.73,0.015133876600698537,-0.001145475372279492
1998-03-06,8.72,0.00810185185185186,-0.002290950744558984
1998-03-09,8.71,0.00810185185185186,-0.002290950744558984
1998-03-10,8.71,0.0057870370370369795,-0.004581901489118079
1998-03-11,8.69,0.0023148148148146586,-0.008018327605956554
1998-03-12,8.66,0.0011560693641619046,-0.008018327605956554
1998-03-13,8.66,-0.005773672055427337,-0.013745704467354014
1998-03-16,8.61,0.0,-0.013745704467354014
1998-03-17,8.61,-0.0011614401858304202,-0.014891179839633506
1998-03-18,8.6,0.0,-0.014891179839633506
1998-03-19,8.6,-0.0023255813953487747,-0.016055045871559703
1998-03-20,8.58,-0.0011655011655011815,-0.016073478760045945
1998-03-23,8.57,-0.001166861143523934,-0.01722158438576349
1998-03-24,8.56,0.002336448598130758,-0.012658227848101222
1998-03-25,8.58,0.002336448598130758,-0.009237875288683584
1998-03-26,8.58,0.001168224299065379,-0.010392609699769073
1998-03-27,8.57,0.003504672897196137,-0.0023228803716608404
1998-03-30,8.59,0.011682242990654235,0.005807200929152323
1998-03-31,8.66,0.008177570093457875,-0.0034642032332562467
1998-04-01,8.63,0.007009345794392274,-0.004618937644341958
1998-04-02,8.62,0.002336448598130758,-0.009237875288683584
1998-04-03,8.58,0.002336448598130758,-0.009237875288683584
1998-04-06,8.58,0.004672897196261516,-0.006928406466512715
1998-04-07,8.6,0.004667444574095514,-0.005773672055427337
1998-04-08,8.61,0.004667444574095514,-0.005773672055427337
1998-04-09,8.61,0.008168028004667427,-0.002309468822170868
1998-04-13,8.64,0.005827505827505908,-0.0034642032332562467
1998-04-14,8.63,0.002331002331002363,-0.006928406466512715
1998-04-15,8.6,0.0011655011655011815,-0.0057870370370370905
1998-04-16,8.59,0.0011655011655011815,-0.0057870370370370905
1998-04-17,8.59,0.002331002331002363,-0.004629629629629761
1998-04-20,8.6,0.004662004662004504,-0.0023148148148149916
1998-04-21,8.62,0.0034924330616996624,-0.0023148148148149916
1998-04-22,8.62,0.0034924330616996624,-0.0023148148148149916
1998-04-23,8.62,0.002328288707799775,-0.003472222222222321
1998-04-24,8.61,0.016298020954598424,0.01041666666666674
1998-04-27,8.73,0.015133876600698537,-0.001145475372279492
1998-04-28,8.72,0.017462165308498312,0.001145475372279492
1998-04-29,8.74,0.02677532013969741,0.009153318077803174
1998-04-30,8.82,0.023282887077997527,-0.003401360544217802
1998-05-01,8.79,0.019767441860465196,-0.005668934240362855
1998-05-04,8.77,0.019744483159117365,-0.0045351473922903285
1998-05-05,8.78,0.018583042973286945,-0.005668934240362855
1998-05-06,8.77,0.019744483159117365,-0.0045351473922903285
1998-05-07,8.78,0.020905923344947785,-0.003401360544217802
1998-05-08,8.79,0.01261467889908241,0.0011337868480725266
1998-05-11,8.83,0.01261467889908241,0.0
1998-05-12,8.83,0.009153318077803174,-0.0011325028312570984
1998-05-13,8.82,0.007981755986317118,0.0011325028312569874
1998-05-14,8.84,0.0068415051311288,-0.0011312217194570096
1998-05-15,8.83,0.005701254275940704,-0.002262443438914019
1998-05-18,8.82,0.0068415051311288,-0.0011312217194570096
1998-05-19,8.83,0.005701254275940704,-0.002262443438914019
1998-05-20,8.82,0.005694760820045719,-0.0011312217194570096
1998-05-21,8.83,0.0034129692832765013,-0.002262443438914019
1998-05-22,8.82,0.0,-0.002262443438914019
1998-05-25,8.82,-0.0022675736961450532,-0.004524886877827927
1998-05-26,8.8,0.0,-0.004524886877827927
1998-05-27,8.8,0.0,-0.004524886877827927
1998-05-28,8.8,-0.001136363636363824,-0.0045300113250283935
1998-05-29,8.79,0.017064846416382284,0.01245753114382775
1998-05-31,8.94,0.012514220705347023,-0.004474272930648726
1998-06-01,8.9,0.012514220705347023,-0.004474272930648726
1998-06-02,8.9,0.012514220705347023,-0.004474272930648726
1998-06-03,8.9,0.012514220705347023,-0.004474272930648726
1998-06-04,8.9,0.012514220705347023,-0.004474272930648726
1998-06-05,8.9,0.011376564277588264,-0.005592841163310824
1998-06-08,8.89,0.011376564277588264,-0.005592841163310824
1998-06-09,8.89,0.010238907849829504,-0.006711409395973034
1998-06-10,8.88,0.007963594994311762,-0.008948545861297563
1998-06-11,8.86,0.0,-0.008948545861297563
1998-06-12,8.86,-0.0011286681715575453,-0.005617977528090012
1998-06-15,8.85,0.005649717514124353,0.0
1998-06-16,8.9,0.011299435028248483,0.00561797752808979
1998-06-17,8.95,0.009039548022598876,-0.0022346368715083775
1998-06-18,8.93,0.00790960451977396,-0.003351955307262511
1998-06-19,8.92,0.009039548022598876,-0.0022346368715083775
1998-06-22,8.93,0.01016949152542379,-0.0011173184357541333
1998-06-23,8.94,0.00790960451977396,-0.003351955307262511
1998-06-24,8.92,0.006779661016949268,-0.004469273743016644
1998-06-25,8.91,0.005649717514124353,-0.005586592178770777
1998-06-26,8.9,0.006779661016949268,-0.004469273743016644
1998-06-29,8.91,0.015730337078651457,0.010055865921787754
1998-06-30,9.04,0.01348314606741563,-0.0022123893805309214
1998-07-01,9.02,0.012359550561797716,-0.0033185840707964376
1998-07-02,9.01,0.012359550561797716,-0.0033185840707964376
1998-07-03,9.01,0.011235955056179803,-0.004424778761061843
1998-07-06,9.0,0.011235955056179803,-0.004424778761061843
1998-07-07,9.0,0.010112359550561889,-0.005530973451327359
1998-07-08,8.99,0.008988764044943753,-0.006637168141592764
1998-07-09,8.98,0.008988764044943753,-0.006637168141592764
1998-07-10,8.98,0.008978675645342271,-0.005530973451327359
1998-07-13,8.99,0.00111358574610243,-0.005530973451327359
1998-07-14,8.99,-0.00222717149220486,-0.006651884700665023
1998-07-15,8.96,0.0011160714285713969,-0.004439511653718031
1998-07-16,8.97,0.0022321428571427937,-0.0033296337402884957
1998-07-17,8.98,0.0,-0.004444444444444362
1998-07-20,8.96,-0.0022321428571430157,-0.00666666666666671
1998-07-21,8.94,0.0,-0.00556173526140169
1998-07-22,8.94,0.0,-0.00556173526140169
1998-07-23,8.94,0.0,-0.00556173526140169
1998-07-24,8.94,0.0011185682326622093,-0.00444938820912133
1998-07-27,8.95,-0.0011185682326622093,-0.006674082313681939
1998-07-28,8.93,0.006718924972004547,0.00111358574610243
1998-07-29,8.99,0.006718924972004547,0.0
1998-07-30,8.99,0.014557670772676445,0.007786429365962189
1998-07-31,9.06,0.013437849944009095,-0.001103752759381904
1998-08-03,9.05,0.016797312430011146,0.002207505518763808
1998-08-04,9.08,0.01903695408734607,0.0022026431718060735
1998-08-05,9.1,0.01903695408734607,0.0
1998-08-06,9.1,0.02127659574468077,0.00219780219780219
1998-08-07,9.12,0.024636058230683267,0.00328947368421062
1998-08-10,9.15,0.03919372900335949,0.014207650273224015
1998-08-11,9.28,0.034482758620689724,0.0021551724137931494
1998-08-12,9.3,0.03893214682981094,0.004301075268817067
1998-08-13,9.34,0.030939226519336893,-0.0010706638115631772
1998-08-14,9.33,0.03646408839779003,0.004282655246252709
1998-08-17,9.38,0.03634361233480177,0.0031982942430703876
1998-08-18,9.41,0.03516483516483526,0.0010626992561104665
1998-08-19,9.42,0.03626373626373636,0.0010615711252652815
1998-08-20,9.43,0.047149122807017774,0.012725344644750836
1998-08-21,9.55,0.04590163934426239,0.0020942408376962707
1998-08-24,9.57,0.034482758620689724,0.0031347962382444194
1998-08-25,9.6,0.04301075268817178,0.01041666666666674
1998-08-26,9.7,0.0685959271168275,0.027835051546391876
1998-08-27,9.97,0.082529474812433,0.013039117352056095
1998-08-28,10.1,0.10660980810234544,0.027722772277227747
1998-08-31,10.38,0.11052072263549406,0.00674373795761074
1998-09-01,10.45,0.11146496815286633,0.001913875598086312
1998-09-02,10.47,0.11028632025450702,0.0
1998-09-03,10.47,0.09738219895287958,0.0009551098376312517
1998-09-04,10.48,0.09404388714733547,-0.000954198473282375
1998-09-07,10.47,0.08854166666666674,-0.002862595419847458
1998-09-08,10.45,0.07938144329896923,-0.000954198473282375
1998-09-09,10.47,0.055165496489468335,0.003816793893129722
1998-09-10,10.52,0.05148514851485153,0.009505703422053147
1998-09-11,10.62,0.02312138728323676,0.0
1998-09-14,10.62,0.0181818181818183,0.0018832391713747842
1998-09-15,10.64,0.017224880382775254,-0.0009398496240601295
1998-09-16,10.63,0.012440191387559807,-0.005639097744360999
1998-09-17,10.58,0.013397129186602852,-0.00469924812030087
1998-09-18,10.59,0.012440191387559807,-0.005639097744360999
1998-09-21,10.58,0.010526315789473717,-0.007518796992481258
1998-09-22,10.56,0.002865329512893977,-0.013157894736842146
1998-09-23,10.5,-0.003809523809523707,-0.016917293233082664
1998-09-24,10.46,-0.0009560229445507717,-0.017857142857143016
1998-09-25,10.45,-0.000956937799043045,-0.018796992481203145
1998-09-28,10.44,0.0009578544061301653,-0.017857142857143016
1998-09-29,10.45,0.003831417624521105,-0.01411100658513642
1998-09-30,10.48,0.0019157088122607746,-0.01227573182247399
1998-10-01,10.46,0.00766283524904221,-0.006610009442870712
1998-10-02,10.52,0.013409961685823868,0.0
1998-10-05,10.58,0.01724137931034475,0.003780718336483746
1998-10-06,10.62,0.02490421455938696,0.007532956685499137
1998-10-07,10.7,0.05842911877394652,0.032710280373831946
1998-10-08,11.05,0.07279693486590033,0.013574660633484115
1998-10-09,11.2,0.07279693486590033,0.0
1998-10-12,11.2,0.07081339712918666,-0.0008928571428571397
1998-10-13,11.19,0.07934990439770528,0.008035714285714368
1998-10-14,11.29,0.08413001912045881,0.004428697962798989
1998-10-15,11.34,0.07509505703422059,-0.002645502645502562
1998-10-16,11.31,0.06899810964083186,-0.002645502645502562
1998-10-19,11.31,0.06026365348399243,-0.007054673721340388
1998-10-20,11.26,0.04953271028037398,-0.00970017636684295
1998-10-21,11.23,0.0117647058823529,-0.014109347442680775
1998-10-22,11.18,-0.003577817531305816,-0.017636684303350858
